招募日期,公司名稱,職稱,產業別,地區,工作內容,薪資,科系要求,學歷要求,招募網址,Python,MySQL,MongoDB,Linux,Django,TensorFlow,Docker
2020/06/08,德商_商基有限公司,[外商]數據工程師 Data Engineer - Web Crawling (m/f/x),電腦軟體服務業,台北市中山區,"我們的程式部門同事來自世界各地，歡迎有興趣加入國際化團隊的朋友加入。

Commerce Connector is growing quickly. We are a Software-as-a-Service Company, based in Stuttgart, Germany with offices in Atlanta, Paris and Taipei. We help brands like L’Oréal, Bosch, 3M, LG Electronics, Samsung or Beiersdorf drive sales by easily and conveniently leading consumers worldwide to retailers where they can make their purchase.

Our interfaces with thousands of retailers like Amazon, Lazada, Shopee, Walmart, Tesco and Media Markt allow us to know precisely where a certain product is currently available. Our international team works in flat hierarchies and shows a genuine team spirit - they build the backbone of our company. The experience, know-how and commitment of our employees greatly contribute to Commerce Connector’s progress. Our clear focus through it all: the success of our customers.

There are a lot of great brands who use our products and we would love your help in bringing value to our customers with our solutions.

What you'll do...
As a member of an agile team you’ll be operating, maintaining and extending our Python based crawling platform
Creating and maintaining efficient and scalable crawling scripts (e.g. based on scrapy) to extract data from websites (mainly online shops)
Build custom Python and PHP scripts to connect various external APIs in order to retrieve and process data
Consult Customer Success Managers in general technical questions

What we'd love to see...
2+ years working experience as a web developer or data engineer (or related position) using Python and PHP (framework like Yii and NodeJS are a big plus)
Practical experience in code version control (GIT). Ideally Gitlab CI/CD.
Experience with web scraping tools (e.g. scrapy)
Profound experience in database technologies (preferably MySQL)
Infrastructure: AWS experience (e.g. EC2, S3, DynamoDB, RDS, Athena, Lambda, API gateway), Linux/Bash, Containers. Experience in Kubernetes is a big plus.
Experience in Serverless framework with AWS is a plus
Passion to self-learn about new patterns and technologies
Very good spoken and written English skills and interest in working in an international environment

What to expect...
Our positive and supportive culture encourages our people to do their best work every day. Expect daily meetups, constructive feedback, tech talks, 20 days paid vacation, flexible working hours, parties & events.

We offer a modern work environment with flat hierarchies and the chance to work internationally. Our team is dynamic and hungry to grow in an agile market. Expect an attractive compensation and benefits package and the chance to learn and grow.

Learn more about Commerce Connector: www.commerce-connector.com",待遇面議,['不拘'],大學以上,https://www.104.com.tw/job/6xluk,1,1,0,0,0,0,0
2020/06/08,岱稜科技股份有限公司,【6/11(四)14:00面試】研磨加工儲備幹部（早中班／依經驗，月薪可達39K）,光電產業,台南市麻豆區,"◆具備車床、磨床、研磨經驗尤佳，銑床、NC或CNC亦可
◆擴廠編制：麻豆、佳里、學甲保障名額

【工作內容】
1.負責加工設備及其他現場加工機操作 
2.產品製程前後之上、下料相關作業 
【輪班方式】週休，月休6-8天起；週一至週五8H早中班、兩週換班
※需配合公司，調整輪班方式(短期輪早晚班12H或常日班)
【薪資福利】每年保障13個月全薪，另加年終及分紅
【工作內容】潔淨室產線作業，偶需久站負重（需穿戴潔淨鞋帽）

【我們是誰？】
岱稜科技？你可能沒聽過…但是你一定親手摸過岱稜的產品！
我們是全球三大燙金箔品牌及製造商，產品主要銷往歐美等全球60幾個國家，舉凡在Johnny Walker、L'Oréal、Chanel、Disney、Unilever等日用品及精品等包裝中都看得見岱稜燙金箔產品的應用，自2003年以來每年營收穩定成長10-20%

【你會在哪裡工作？】
台灣燙金箔研發及塗佈技術獨步全球，專注燙金箔生產30年，產品應用於食、衣、住、行、育、樂，產業穩定，不易受大環境影響，因應擴廠擴編我們需要您的加入
 
【身為岱稜人有哪些員工福利?】
1.中秋跟端午共1個月全薪獎金、年中、年終另計
2. 除法定的員工勞健保外，公司全額支付員工團體保險保費(含壽險、住院醫療險等)，讓員工多一層保障
3. 定期舉辦員工家庭日、國外旅遊活動、藝文及康樂活動等員工休閒活動
4. 多元化的社團和紓壓空間：羽球、慢跑、瑜珈、拳擊有氧等社團活動、提供按摩服務，讓員工能釋放生活及工作上的壓力與疲勞
5. 健康管理：每年定期舉辦市值超過$4500的員工健檢，幫助同仁掌握個人健康狀況；並安排醫師駐診隨時提供醫療諮詢
6. 近千家特約商店，並與鄰近幼稚園簽訂特約，提供優惠的托兒服務
7. 集團內部具備完整的績效獎金及晉升制度，有效與獎勵連結","月薪27,000~33,000元","['機械工程相關', '機械維護相關', '汽車汽修相關']",高中、專科、大學,https://www.104.com.tw/job/6visr,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,權證交易員,證券及期貨業,台北市大安區,"1.權證商品設計與發行。
2.權證造市與避險交易。
3.協助開發交易相關系統。
4.熟悉衍生性商品定價與交易。
5.具程式撰寫能力。

",待遇面議,['財稅金融相關'],碩士,https://www.104.com.tw/job/6x4zm,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,系統開發師,證券及期貨業,台北市大安區,"1.進行應用系統程式功能設計開發及維護修改
2.指派參與之專案提供應用軟體開發或技術支援
3.開發應用程式之單元及整合測試、除錯",待遇面議,['不拘'],大學,https://www.104.com.tw/job/6vsdo,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,證券、期貨營業員(桃園分公司),證券及期貨業,桃園市桃園區,"1. 負責證券、期貨、選擇權之開發及接單。
2. 協銷各項金融商品（如：基金、保險及結構型商品）。
3. 協助客戶進行投資理財規劃。
4. 提供投資理財商品的諮詢服務。
5. 負責法人及VIP客戶的綜合資產管理。",待遇面議,['不拘'],高中、專科、大學、碩士,https://www.104.com.tw/job/40qik,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,數位營業員(台中分公司),證券及期貨業,台中市西區,"1.線上開戶KYC及額度徵審
2.客戶交易服務
3.交易風險監控","月薪32,000~37,000元",['不拘'],專科、大學,https://www.104.com.tw/job/6vth9,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,數位營業員(館前分公司),證券及期貨業,台北市中正區,"1.線上開戶KYC及額度徵審
2.客戶交易服務
3.交易風險監控","月薪32,000~37,000元",['不拘'],專科、大學,https://www.104.com.tw/job/6vtga,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,風險管理人員(財務工程),證券及期貨業,台北市大安區,"1.衍生性金融商品評價、驗證及風險分析。
2.各類風險管理系統之建置規劃、需求文件規劃、撰寫與上線驗證。
3.投資部位財務風險分析及呈報。",待遇面議,"['財稅金融相關', '統計學相關', '會計學相關']",碩士,https://www.104.com.tw/job/5k11s,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,用戶介面設計師(UI),證券及期貨業,台北市大安區,"1.理解投資用戶需求，搭配UI創意，設計良好的投資旅程
2.產出APP及WEB設計，並與開發團隊密切溝通合作，確保上線產品體驗品質
3.設計並維護公司數位產品的design guideline及UI元件，確保品牌視覺一致性",待遇面議,"['大眾傳播學科類', '藝術學科類', '數學及電算機科學學科類']",大學、碩士,https://www.104.com.tw/job/531ox,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,國外法人證券交易室實習生,證券及期貨業,台北市大安區,"1.協助外資業務員處理事務。
2.具台灣股市基本常識。
3.具團隊工作能力。
4.抗壓性高。
5.每周工作三日。","日薪1,264~1,500元",['不拘'],大學、碩士,https://www.104.com.tw/job/6le8g,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,服務中心人員,證券及期貨業,台北市大安區,負責接單及協助解決客戶問題,"月薪35,000~40,000元",['不拘'],大學,https://www.104.com.tw/job/6wnsb,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,數位營業員(板橋分公司),證券及期貨業,新北市板橋區,"1.線上開戶KYC及額度徵審
2.客戶交易服務
3.交易風險監控","月薪32,000~37,000元",['不拘'],專科、大學,https://www.104.com.tw/job/6vtgs,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,客服專員,證券及期貨業,台北市大安區,"1.幫助客戶解決問題(含文字回應)。
2.客戶關係維繫及其他業務外撥。
3.主管交辦事項。","月薪30,000~35,000元",['不拘'],專科,https://www.104.com.tw/job/6v1gj,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,結算人員,證券及期貨業,台北市大安區,"1.KEY結帳作業
2.後台作業開戶、集保、信用等作業
3.總公司結算
4.主管交辦事項
5.借券業務","月薪32,000~36,000元",['不拘'],高中,https://www.104.com.tw/job/6wmrz,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,業務行政人員,證券及期貨業,台北市大安區,"1.海外複委託開戶文件管理
2.各項專案追蹤及檔案管理
3.主管交辦事項","月薪30,000~35,000元","['企業管理相關', '財稅金融相關', '一般商業學類']",專科、大學,https://www.104.com.tw/job/6vzi5,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,複委託法人業務人員/助理,證券及期貨業,台北市大安區,"1. 開發金融機構法人
2. 法人機構關係維護，包括股債服務，提供專業投資銷售服務",待遇面議,['不拘'],碩士,https://www.104.com.tw/job/6t8bq,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,數位金融產品企劃,證券及期貨業,台北市大安區,"1.證券數位服務平台功能規劃、開發與營運
2.研究國內外金融科技(Fintech)發展趨勢，導入創新服務
3.與用戶體驗團隊合作，進行用戶訪談及產品流程優化
4.與數據分析團隊合作，透過數據挖掘潛在用戶價值",待遇面議,"['商業及管理學科類', '數學及電算機科學學科類']",大學、碩士,https://www.104.com.tw/job/531pe,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,複委託業務人員,證券及期貨業,台南市中西區,"1.負責推廣海外商品交易(海外股票、ETF、特別股、海外債券、海外基金)
2.一般客戶(含高資產客戶)開發、既有客戶關係維繫
3.高底薪、高獎金",待遇面議,['不拘'],大學以上,https://www.104.com.tw/job/6ecmp,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,資深數據分析人員,證券及期貨業,台北市大安區,"1.規劃與設計以『數據驅動』為核心的商業解決方案、並整合跨單位業務合作以實務落地。
2.分析數據，洞察客戶行為，提出建議或改善方案。
3.建置預測模型達到精準行銷或風險控制，達成商業決策或提升效率。
4.追蹤與分析各產品/客群行銷活動與經營成效。
5.執行與推動數據分析專案，有效組織/配合團隊合作完成專案任務。",待遇面議,"['財稅金融相關', '統計學相關', '資訊工程相關']",大學,https://www.104.com.tw/job/6uj8e,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,儲備法業,證券及期貨業,台北市大安區,"1.開發新客戶。
2.活化舊客戶。
3.以創新思維服務客戶。
4.高資產客戶開發及經營。","月薪32,000~35,000元",['不拘'],大學,https://www.104.com.tw/job/6v384,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,數位服務專員(敦南分公司),證券及期貨業,台北市大安區,"國泰證券敦南分公司是一間有別於傳統，完全以數位方式經營的證券分公司
客戶皆由數位行銷方式，透過本公司自行開發的線上開戶App導入，無業績壓力

此職務主要工作內容：
1.線上開戶KYC及額度徵審
2.客戶交易服務
3.交易風險監控
","月薪32,000~37,000元",['不拘'],專科、大學、碩士,https://www.104.com.tw/job/5on5i,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,後台人員(板橋分公司),證券及期貨業,新北市板橋區,"1.有key單經驗
2.後檯作業開戶、集保、出納、信用等作業
3券商工作經驗佳","月薪30,000~35,000元",['不拘'],高中、專科,https://www.104.com.tw/job/4weex,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,Android App 開發人員,證券及期貨業,台北市大安區,"工作內容 (職務說明):
1.	APP依規格實作功能（包含架構設計、API呼叫、UI Layout等）
2.	維護線上產品功能正常（包含Exception監控、線上問題查找修正）
3.	APP上架作業（包含Build APK、資安相關規範作業、內控相關規範作業、上架）
",待遇面議,"['資訊管理相關', '資訊工程相關']",專科、大學、碩士,https://www.104.com.tw/job/5wf7z,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,業務專員,證券及期貨業,台北市大安區,"1.國金CS及DS台股共銷業務推展。
2.開發高資產客戶。
3.客戶服務及法服協助。
4.擅長高資產客戶經營。","月薪32,000~36,000元",['不拘'],大學,https://www.104.com.tw/job/6r5j0,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,數位行銷企劃人員,證券及期貨業,台北市大安區,"1.運用數據分析的結果，描繪出客群洞察，規畫分群行銷方案
2.品牌商務策劃與規劃網路行銷推廣專案
3.客群行銷活動規劃(包含目標客群分析、成本分析、效益預估、促銷案規劃等...)
4.會員制度建立與會員經營
5.金融科技創新服務、商業模式研究與可行分析",待遇面議,"['市場行銷相關', '心理學相關', '大眾傳播學相關']",大學、碩士,https://www.104.com.tw/job/3g00h,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,會計人員,證券及期貨業,台北市大安區,"1.經紀業務帳務處理
2.自營業務帳務處理
3.主管交辦事項",待遇面議,"['會計學相關', '財稅金融相關']",大學,https://www.104.com.tw/job/4wtv0,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,經營策略規劃專員,證券及期貨業,台北市大安區,"1.關注金融市場及證券業發展趨勢，發掘新的機會及風險
2.公司經營策略規劃、商業模式研究、公司制度規範
3.公司資源投入效能與經營績效管理
4.其他主管交辦及專案項目",待遇面議,['不拘'],大學以上,https://www.104.com.tw/job/6i5ob,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,數位金融處-行政助理,證券及期貨業,台北市大安區,"1.負責處轄下各單位費用核銷及物品採購等事宜
2.各項報表管理及資料申報等作業
3.協助處理法令遵循相關事項
4.其他主管交辦事項","月薪30,000~35,000元",['不拘'],大學,https://www.104.com.tw/job/6vsei,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,短期審件工讀生,證券及期貨業,台北市大安區,負責線上開戶相關文件審查等工作,時薪158元,['不拘'],專科,https://www.104.com.tw/job/6vl5e,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,後台人員(敦南),證券及期貨業,台北市大安區,"1.開戶
2.集保
3.出納
4.自辦信用交易作業","月薪30,000~35,000元",['不拘'],專科、大學、碩士,https://www.104.com.tw/job/5cntk,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,營業員(台南分公司),證券及期貨業,台南市中西區,經紀業務之受託買賣及各項金融商品推廣。,待遇面議,"['一般商業學類', '財稅金融相關']",專科以上,https://www.104.com.tw/job/3b6l1,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,數據工程人員,證券及期貨業,台北市大安區,"1. 異質資料庫數據整合，建置資料倉儲
2. 數據分析、應用之相關程式(C#或VB.Net或Python)開發
3. 資料庫規劃、設計及SQL程式開發
4. 協助數據分析團隊研究機器學習(Machine Learning )之實務應用
5. 協助企劃、行銷團隊進行數據分析",待遇面議,['不拘'],大學、碩士,https://www.104.com.tw/job/53272,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,海外商品交易主管(桃園),證券及期貨業,桃園市桃園區,"1.負責推廣海外商品交易
2.高底薪.高獎金
3.桃竹苗地區人員皆可
4.須具備海外商品交易經驗(銀行理專.投信相關經驗)",待遇面議,['不拘'],專科,https://www.104.com.tw/job/5bs2f,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,資料工程專業人員,證券及期貨業,台北市大安區,"1.異質資料庫數據整合。
2.數據分析、應用之相關程式(C#或VB.Net或Python)
3.資料庫SQL語法開發。
4.協助數據分析團隊進行數據分析。
5.熟T-SQL語法及Stored Procedure開發。
6.熟MS SQL Server SSIS開發。
7.有C#或ASP.Net、Python等程式語言經驗。","月薪35,000~39,000元","['財稅金融相關', '資訊管理相關']",大學,https://www.104.com.tw/job/6vb99,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,軟體研發工程專業人員(應用系統開發部),證券及期貨業,台北市大安區,"1.進行應用系統程式功能設計開發及維護修改
2.指派參與之專案提供應用軟體開發或技術支援
3.開發應用程式之單元及整合測試、除錯 
4.熟悉AS/400 RPGLE、RPG",待遇面議,"['資訊管理相關', '財稅金融相關']",專科,https://www.104.com.tw/job/4ctlf,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,國泰證券台南分公司~駐點新營、嘉義證櫃營業員,證券及期貨業,嘉義市,"1.負責國內.外證券、期貨、選擇權之業務開發及服務。
2.協銷各項金融商品（如：基金等商品銷售）。
3.協助客戶進行投資理財規劃。
4.提供投資理財商品的諮詢服務。",待遇面議,['不拘'],專科以上,https://www.104.com.tw/job/4djpr,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,數位營業員(台南分公司),證券及期貨業,台南市中西區,"1.線上開戶KYC及額度徵審
2.客戶交易服務
3.交易風險監控","月薪32,000~37,000元",['不拘'],專科、大學,https://www.104.com.tw/job/6vthd,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,軟體研發工程專業人員(金融交易開發部),證券及期貨業,台北市大安區,"1.進行應用系統程式功能設計開發及維護修改。
2.指派參與之專案提供應用軟體開發或技術支援。
3.開發應用程式之單元及整合測試、除錯。
4.熟悉C/C++程式語言開發。
5.能夠依據SA程式規格獨立作業。",待遇面議,['不拘'],大學,https://www.104.com.tw/job/6q5mg,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,軟體品質管控人員,證券及期貨業,台北市大安區,"1. 軟體功能性驗測、整合性驗測、壓力測試及後續問題追蹤管理
2. 規劃自動化驗測流程及相關工具技術並導入執行
3. 測試計劃撰寫及測試環境規劃及建置
4. 系統平台維運架構優化
5.	略熟C#、Asp.net或java等程式開發工具
6.	熟git、自動化驗測流程及相關工具技術
7.	主動積極、細心負責、重視團隊合作",待遇面議,['資訊管理相關'],大學,https://www.104.com.tw/job/6xrdg,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,集團共同行銷業務經理--台北/新竹/台南/高雄/花東,證券及期貨業,台北市大安區,"1. 國泰人壽高資產客戶開發行銷、提供投資策略與配置建議。
2. 國泰人壽共銷人員通路開發、教育訓練、關係維護。
3. 主要推廣 : 複委託產品，如:海外債券、股票、基金。
4. 本公司全國各地區人力需求尤以中南部為優先錄取。

1.需備高資產客戶開發行銷能力及服務能力，以熟悉海外債券及特別股者尤佳。
2.具金融投資理財或財富管理領域五年以上資歷。銀行理專經歷尤佳。
3.具企圖心、主動積極、自我管理能力良好。
4.具親和力、溝通能力、有教育訓練經驗者尤佳",待遇面議,['財稅金融相關'],大學、碩士,https://www.104.com.tw/job/6ftf0,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,數位營業員(桃園分公司),證券及期貨業,桃園市桃園區,"1.線上開戶KYC及額度徵審
2.客戶交易服務
3.交易風險監控","月薪32,000~37,000元",['不拘'],專科、大學,https://www.104.com.tw/job/6vth3,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,資深風險管理專業人員,證券及期貨業,台北市大安區,"1.各類風險控管模式及執行流程優化。
2.整體風險衡量、管理、分析與呈報。
3.金融商品評價、驗證及分析。",待遇面議,['不拘'],大學、碩士,https://www.104.com.tw/job/5k11c,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,資深理財顧問(台北.桃園 .台中 .台南 .高雄),證券及期貨業,台北市大安區,"1.因應證券OSU業務開辦，擴大招募資深理財顧問
2.針對高資產客戶，提供全方位投資理財服務
3.透過資產配置，協助客戶資產穩定增長
4.開發財富管理客戶與客戶關係維繫",待遇面議,['不拘'],專科,https://www.104.com.tw/job/43dn0,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,程式設計工程師,證券及期貨業,台北市大安區,"1.負責自營交易系統開發與維護
2.具備C#,C++或VB 開發經驗 
3.具備MS-SQL開發經驗 
4.能團隊合作及良好溝通能力
5.願意學習需要技術",待遇面議,['不拘'],大學、碩士,https://www.104.com.tw/job/45jdi,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,資訊安全專業人員,證券及期貨業,台北市大安區,"1.資訊安全作業管理
2.資安查核與檢測缺失及強化項目之改善與追蹤
3.資訊專案之資安風險評估
4.資訊安全/個人資料保護 教育與宣導
5.內外部資訊安全查核協調及委外資安管理與查核 ",待遇面議,['不拘'],大學,https://www.104.com.tw/job/6yd1b,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,軟體研發工程專業人員(應用系統開發部),證券及期貨業,台北市大安區,"1.配合業務發展進行應用系統程式功能設計開發及維護。
2.協助使用者協調廠商或整合內部資源以完成各項資訊專案。
3.參與指派之專案並提供應用軟體開發服務及整合測試、除錯。
4.執行專案計畫各項工作，確保工作品質符合專案需求，依既
    定目標與時程完成產出。

1.熟悉C#開發工具。
2.具2年以上C#及WEB開發維護經驗。",待遇面議,['資訊管理相關'],專科、大學,https://www.104.com.tw/job/6jjot,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,國泰證券台中分公司~駐點苗栗證櫃營業員,證券及期貨業,苗栗縣苗栗市,"1.負責國內.外證券、期貨、選擇權之業務開發及服務。
2.協銷各項金融商品（如：基金等商品銷售）。
3.協助客戶進行投資理財規劃。
4.提供投資理財商品的諮詢服務。","年薪400,000~700,000元",['不拘'],專科、大學,https://www.104.com.tw/job/6qsrd,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,軟體研發工程專業人員(應用系統開發部),證券及期貨業,香港特別行政區,"1. 協助使用者協調廠商或整合內部資源以完成各項資訊專案。
2. 配合香港子公司業務發展進行應用系統程式功能設計開發及
    維護。
3. 參與指派之專案並提供應用軟體開發服務及整合測試、除錯。
4. 執行專案計畫各項工作，確保工作品質符合專案需求，依既
    定目標與時程完成產出。
5. 具備C#、MSSQL、Java等Open程式開發/維護經驗。
6. 本職務須出差派駐香港。",待遇面議,['資訊管理相關'],專科、大學,https://www.104.com.tw/job/6jytp,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,海外投資科主管(台北/桃園/台中/台南/高雄),證券及期貨業,高雄市新興區,"1.需具5年以上證券/銀行/投信/壽險等金融機構投資理財經驗
2.具備金融專業知識與分析
3.具通路開發推展. 維繫客戶關係經驗
4.能獨立作業,帶領團隊學習與成長達成分公司業績目標
5.積極、具抗壓性及溝通協調能力
6. 分公司達到複委託業務目標
7. 複委託相關產品及銷售技巧之教育訓練
8. 規劃公司營業人員培訓及適時給予輔導，並定期做業績檢討
9. 協助公司推動政策或將實務狀況反應給公司
10. 督導營業員工作績效
11.統籌/招募/考核/輔導業務團隊
12.提升公司績效與分公司營業員生產力
",待遇面議,['一般商業學類'],大學,https://www.104.com.tw/job/6sva3,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,數位軟體研發專業人員,證券及期貨業,台北市大安區,"[團隊簡介]
我們是以數位方式經營客戶的團隊，在團隊中有行銷、客戶經營、數據分析、程式開發等各種專業人才，每周會有同事進行讀書分享以開闊自己的視野，更期待透過個人的成長來實現團隊的成長

[工作職務說明]
我們的開發內容都是面對客戶的服務，主要在整合公司內部的服務以提供給客戶最好的使用體驗，因此在開發之外常常需要與各單位進行溝通，不論是在開發或溝通上都頗具挑戰

工作需具備的技能如下

1.C# Backend端socket程式開發。
2.C# Web Service開發。
3.資料庫設計與SQL程式開發。",待遇面議,['不拘'],大學、碩士,https://www.104.com.tw/job/6ut8m,0,0,0,0,0,0,0
2020/06/08,國泰綜合證券股份有限公司,軟體研發工程專業人員(金融交易開發部),證券及期貨業,台北市大安區,"1.交易系統維運管理。
2.專案進度管理與追蹤。
3.開發廠商溝通協作。
4.測試相關開發及換版相關作業。",待遇面議,['資訊管理相關'],大學,https://www.104.com.tw/job/6v3eo,0,0,0,0,0,0,0
2020/06/07,G.D. restaurant_恏客飲食文化股份有限公司,內場西式廚師,餐館業,新竹縣竹北市,"你需要對餐飲業有熱誠，喜歡服務業、享受服務業的疲累與隨之而來的成就感。除了喜歡烹飪，不能「只是喜歡做菜的人」，而是理解廚房工作的基本條件：有點熱、有點辛苦，好學、樂於團隊合作、注重衛生、喜愛食材、不妥協。

當然，我們會以不錯的待遇、福利跟相較之下舒服很多的餐飲人生活來回饋，想要加入我們的餐飲人們，請將你的履歷與短短的自我介紹（告訴我們你喜歡/討厭餐飲業的原因、最近看的電影、喜歡的音樂，最愛的食物等等都可），寄到gd.restaurantbar@gmail.com ，我們需要你！

We are hiring!
We are opening a contemporary Italian Restaurant in Zhubei (Hsinchu City), looking for enthusiastic, skilled and professional team members (front and back of house ) who love connecting with people to work with us. We offer: Fun, meaningful work, meal benefits and competitive pay.
Apply via e-mail : gd.restaurantbar@gmail.com

Nuova apertura a Zhubei (Hsinchu):
Reclutiamo Chef per ogni posizione in cucina e sala , cerchiamo persone con grande predisposizione al lavoro e voglia di crescere in una squadra affiatata per raggiungere ottimi obbiettivi .Se interessati prego inviate pure il vostro CV via email: noi.taipei@gmail.com
","月薪26,000~36,000元",['不拘'],不拘,https://www.104.com.tw/job/6o7zo,0,0,0,0,0,0,0
2020/06/05,新加坡商立可人事顧問有限公司台灣分公司,"AL-企業實習顧問, 導師制, 讓你一步一腳印加入我們成功的行列!",人力仲介代徵,台北市信義區,"全亞洲最大的獵才公司: 新加坡商立可人事歡迎您的加入!
To be part of our success!
地點於台北市信義區

有聽過獵頭師Head Hunter嗎?
人事招募顧問就是Head Hunter.

我們致力於幫求職者找到最好的職涯發展; 也努力成為我們客戶在招募上最好的商業夥伴!

在工作上, 企業實習顧問需要面試求職者, 幫忙求職者找到最好的工作職涯!
訓練過程中為: 導師制, 可以讓你按部就班地學習如何成為一個好的顧問.
能夠幫助求職者與客戶在事業上成功!

上班時間: 8:30-17:30 周休二日 (最少一周配合4個工作天)

工作內容: 
- Screen CVs
- Phone interview with candidates
- Face to face interview with candidates
- Share good vacancies with candidates
- Help candidates find good jobs

若您對人才招募工作感興趣, 歡迎將投遞履歷至ada@recruitexpress.com.tw",待遇面議,['不拘'],大學,https://www.104.com.tw/job/4xwcy,0,0,0,0,0,0,0
2020/06/05,新加坡商立可人事顧問有限公司台灣分公司,AL-BI Engineer (資料倉儲)，月薪50K~65K,人力仲介代徵,台北市信義區,"公司簡介：
不受疫情影響, 依然屹立不搖, 大舉招募!
歐洲集團下, 位於台灣的技術團隊, 規模約300人, 有超過15個國籍的工程師!
產品線多元, 擁有自己的品牌/平台/產品等.

職稱: BI Engineer (資料倉儲)

工作地點:
內湖瑞光路上

Job Description  
1.To provide communicating and supporting to end users regarding to our software services to meet/exceed the SLA commitment;
2. To identify root causes of problems, to figure out solution, to estimate, to plan and to carry out the fixing procedure to meet/exceed the SLA commitment;
3. To compile logs, update status, problem tracking and urgent incident reports as evidences of SLA fulfillment; 
4. To do the releasing of software upgrades, fix packs and new features into users’ environments;
5. To collaborate with teams to solve problems and to eliminate defects to meet/exceed the SLA commitment;
6. To collaborate with teams to conduct the migration of adopting new technology on the existing systems;
7. To evolve systems for problem preventing, performance improving, monitoring and administrating. Being familiar with data movement (extract, transform, load), especially Trinity with Teradata BTEQ Script.","月薪50,000~65,000元",['不拘'],大學以上,https://www.104.com.tw/job/6v0nl,0,0,0,0,0,0,0
